index,Country_Code,Country_Name,Continent_Name,Years,GDP,Expenditures,PopTotal,Departure,Receipts,Arrivals,Jobs,Receipts_PCapita,Ratio GDP,AVG_Exp_Arrivals,Jobs_per_tourist,Cost_of_oneJob,GDP_N,Expenditures_N,PopTotal_N,Arrivals_N,Departure_N
ESP2011,ESP,Spain,Europe,2011,31636.4463142558,17374000000.0,46742697.0,13347000.0,62447000000.0,56177000.0,752.408,1335.9734035030115,0.04222893400327976,309.2724780604162,0.01339,23097.272,-0.17693446920571654,-0.19054441151219823,-0.20900058596951698,0.0551146260485321,-0.22010885839290537
ESP2001,ESP,Spain,Europe,2001,15355.7031663439,8466000000.0,40850412.0,4139000.0,33829000000.0,48565000.0,801.55,828.1189428395484,0.05392907989095484,174.3230721713168,0.0165,10565.035,-0.2796643660022118,-0.2454745806094279,-0.2144361835593985,0.005726143752001454,-0.2718148654415789
ESP2014,ESP,Spain,Europe,2014,29461.550333738902,17969000000.0,46480882.0,11783000.0,65099000000.0,64939000.0,793.945,1400.5543182248564,0.04753837806766617,276.7058316266034,0.01223,22625.17,-0.1906578501098781,-0.18687541166791763,-0.20924210873750848,0.11196458425691382,-0.22889124273523
ESP2003,ESP,Spain,Europe,2003,21463.4426577449,11330000000.0,42187645.0,4094000.0,43863000000.0,50854000.0,786.914,1039.7119820269654,0.048441063188518554,222.79466708616826,0.01547,14401.724,-0.2411251272272313,-0.2278140502665377,-0.2132025941332404,0.02057772493654673,-0.27206755552815476
SWE2007,SWE,Sweden,Europe,2007,53341.490772679404,13646000000.0,9148092.0,12692000.0,11889000000.0,5224000.0,152.846,1299.6152640353857,0.024364059669307676,2612.1745788667686,0.02926,89274.593,-0.0399777617065766,-0.21353269961216143,-0.24368138371276046,-0.27548066276585653,-0.2237869029863981
SWE2006,SWE,Sweden,Europe,2006,46277.5767773402,11159000000.0,9080505.0,12559000.0,9714000000.0,4729000.0,147.649,1069.764291743686,0.023116255565643527,2359.695495876507,0.03122,75582.815,-0.08455036807519849,-0.22886850232262507,-0.2437437323150951,-0.27869234152791417,-0.22453374257561112
SWE2008,SWE,Sweden,Europe,2008,55903.8998910782,14622000000.0,9219637.0,13291000.0,11732000000.0,4555000.0,153.786,1272.5012926213906,0.022762299143721656,3210.098792535675,0.03376,95085.865,-0.023809210806167103,-0.20751430659028264,-0.24361538387915294,-0.27982129527457683,-0.22042331716731084
SWE2003,SWE,Sweden,Europe,2003,37090.941365894396,9375000000.0,8958229.0,12649000.0,6548000000.0,4268000.0,130.715,730.94804787866,0.019706915515246972,2196.5791940018744,0.03063,71713.327,-0.14251713894989876,-0.239869335469174,-0.2438565311920843,-0.2816834201325779,-0.22402836240245946
SWE2013,SWE,Sweden,Europe,2013,60897.3656252518,15334000000.0,9600379.0,15917000.0,10857000000.0,5229000.0,150.65200000000004,1130.8928532925627,0.018570472493864742,2932.4918722509083,0.02881,101787.292,0.007699069551064686,-0.20312383954973173,-0.2432641516665959,-0.27544822156623977,-0.20567744678179645
SWE2000,SWE,Sweden,Europe,2000,29456.0686420488,8959000000.0,8872109.0,10147000.0,4825000000.0,3828000.0,127.141,543.8391255111947,0.01846271924878867,2340.3866248693835,0.03321,70472.346,-0.19069243904826247,-0.24243455216702395,-0.24393597637581874,-0.2845382456988514,-0.238077931216076
SWE2001,SWE,Sweden,Europe,2001,27093.0811103456,7916000000.0,8895960.0,10741000.0,5200000000.0,4108000.0,142.515,584.5350024055864,0.021575065605306122,1926.9717624148004,0.03469,55548.336,-0.205602659242628,-0.24886609307052762,-0.24391397397129888,-0.28272153852031373,-0.23474242207327498
SWE2011,SWE,Sweden,Europe,2011,60612.8788325926,13998000000.0,9449213.0,14651000.0,10209000000.0,5222000.0,146.058,1080.4074371061379,0.017824717418391024,2680.5821524320186,0.02797,95837.76,0.0059039857158655765,-0.2113621316370576,-0.24340360139539755,-0.27549363924570325,-0.21278646121746334
SWE2015,SWE,Sweden,Europe,2015,51397.1917561446,14410000000.0,9799186.0,18574500.0,11307000000.0,6482000.0,166.313,1153.8713521714967,0.022450085554208316,2223.079296513422,0.02566,86635.982,-0.05224609832337072,-0.20882158048437927,-0.24308075340088886,-0.2673184569422838,-0.19075469333567893
SWE2004,SWE,Sweden,Europe,2004,42544.4104669386,11088000000.0,8993531.0,13950000.0,7686000000.0,4676000.0,131.656,854.6142777514193,0.020087580680323278,2371.25748502994,0.02816,84206.587,-0.10810628234198033,-0.2293063157494216,-0.24382396530871003,-0.2790362182438516,-0.21672281123278914
SWE2005,SWE,Sweden,Europe,2005,43163.9999589833,11088000000.0,9029572.0,15677000.0,7628000000.0,4883000.0,135.39600000000002,844.7797968718783,0.019571397406974153,2270.7352037681753,0.02773,81887.314,-0.10419673325102814,-0.2293063157494216,-0.24379071770226585,-0.27769315257971844,-0.20702512724353422
SWE2017,SWE,Sweden,Europe,2017,53744.4290321437,17097000000.0,10057698.0,21232000.0,14205000000.0,7054000.0,0.0,1412.3510171015275,0.026279021705799918,2423.7312163311594,0.0,inf,-0.037435260701919736,-0.1922525005153339,-0.2428422776305968,-0.26360718370612835,-0.17583193988956144
SWE2010,SWE,Sweden,Europe,2010,52817.441365794,13973000000.0,9378126.0,13042000.0,10674000000.0,5183000.0,144.727,1138.1804850990486,0.021549330214927165,2695.928998649431,0.02792,96559.062,-0.043284462205227164,-0.21151629129438032,-0.24346917872675067,-0.27574668060271385,-0.2218215356463638
SWE2002,SWE,Sweden,Europe,2002,29729.719343530298,8221000000.0,8924958.0,12888000.0,5671000000.0,4276000.0,140.128,635.4091526257042,0.021372860782285865,1922.5912067352665,0.03277,58669.246,-0.18896572988848503,-0.24698534525119048,-0.24388722349013386,-0.28163151421319116,-0.2226862972759789
SWE2012,SWE,Sweden,Europe,2012,57874.2864975611,13954000000.0,9519374.0,15548000.0,10104000000.0,5146000.0,150.273,1061.414332497074,0.018339998585413287,2711.6206762534007,0.0292,92863.722,-0.011376264048503539,-0.2116334526339456,-0.24333887829349335,-0.2759867454798777,-0.2077495054917183
SWE2016,SWE,Sweden,Europe,2016,51974.196555344,14899000000.0,9923085.0,19903250.0,12764000000.0,6782000.0,173.033,1286.2935266603079,0.02474869477377329,2196.844588616927,0.02551,86116.997,-0.04860525447893974,-0.20580621758714698,-0.2429664573161291,-0.2653719849652792,-0.1832933166126202
SWE2009,SWE,Sweden,Europe,2009,46793.9441559611,12075000000.0,9298515.0,11699000.0,9769000000.0,4899000.0,154.834,1050.59786428263,0.022451577511420226,2464.788732394366,0.03161,77974.968,-0.08129214042349539,-0.2232200924783208,-0.24354261939700472,-0.2775893407409449,-0.22936293089683824
SWE2014,SWE,Sweden,Europe,2014,59843.5191685082,15823000000.0,9696110.0,17245750.0,11846000000.0,5660000.0,155.44799999999995,1221.7270637399947,0.020415361274122915,2795.583038869258,0.02746,101805.646,0.0010494014887989398,-0.20010847665249945,-0.24317584039297677,-0.2726517901592765,-0.19821607005873768
CHE2002,CHE,Switzerland,Europe,2002,41376.372812271,7210000000.0,7284753.0,11427000.0,9117000000.0,6868000.0,145.341,1251.5180679427292,0.03024716723287949,1049.7961560861968,0.02116,49612.295,-0.11547648569377343,-0.25321956179332106,-0.24540030277005864,-0.2648139963318712,-0.23089030208680775
CHE2006,CHE,Switzerland,Europe,2006,57579.502912954296,11134000000.0,7483934.0,10197800.0,12855000000.0,7863000.0,142.188,1717.679498509741,0.029831440210702057,1415.9989825766247,0.01808,78318.528,-0.013236319633732885,-0.22902266197994778,-0.24521655949159363,-0.25835819760813916,-0.23779267218500819
CHE2004,CHE,Switzerland,Europe,2004,53340.19697562401,9924000000.0,7389625.0,9248600.0,11404000000.0,6879500.0,145.546,1543.2447519326083,0.028932115729491163,1442.5466967076095,0.02116,68173.284,-0.03998592543944611,-0.23648398939436718,-0.24530355897873726,-0.2647393815727527,-0.24312274841118117
CHE2000,CHE,Switzerland,Europe,2000,37868.296000612005,7360000000.0,7184250.0,12240000.0,8988000000.0,7821000.0,149.005,1251.0700490656645,0.033037400178910756,941.0561309295487,0.01905,49399.272,-0.13761210724014786,-0.2522946038493848,-0.24549301618507097,-0.2586307036849198,-0.22632503452267097
CHE2013,CHE,Switzerland,Europe,2013,85112.469599771,19093000000.0,8089346.0,12403000.0,20345000000.0,8967000.0,158.994,2515.036444231709,0.029549564899929496,2129.2517006802723,0.01773,120093.159,0.16049400708054773,-0.17994439347468838,-0.2446580705508711,-0.25119518073276215,-0.2254097348757407
CHE2008,CHE,Switzerland,Europe,2008,72487.83471420831,13282000000.0,7647675.0,11147000.0,17596000000.0,8608000.0,153.642,2300.8299908142017,0.031740912111466575,1542.9832713754647,0.01785,86441.64,0.0808337958048956,-0.21577726422278015,-0.24506550940067565,-0.2535244588652444,-0.2324625959588352
CHE2009,CHE,Switzerland,Europe,2009,69927.4422927441,12990000000.0,7743831.0,10453000.0,16667000000.0,8294000.0,151.03799999999995,2152.293871082672,0.030778958882441507,1566.1924282613938,0.01821,86007.272,0.06467797006488439,-0.21757784902030947,-0.24497680606710426,-0.2555617662011759,-0.2363596386273603
CHE2010,CHE,Switzerland,Europe,2010,74605.7745091454,13460000000.0,7824909.0,10011000.0,17614000000.0,8628000.0,152.269,2251.0165932920113,0.030172149650642324,1560.0370885489106,0.01765,88387.37,0.09419778874909869,-0.21467964746264243,-0.24490201209814444,-0.2533946940667774,-0.23884161681106075
CHE2012,CHE,Switzerland,Europe,2012,83538.2128216758,17980000000.0,7996861.0,12098000.0,19594000000.0,8566000.0,154.90200000000004,2450.2114016987416,0.029330426387371565,2098.996030819519,0.01808,116094.913,0.1505606007934002,-0.18680758141869563,-0.2447433874089491,-0.253796964942025,-0.22712241212919915
CHE2017,CHE,Switzerland,Europe,2017,80450.0458197413,19494000000.0,8451840.0,15318000.0,20134000000.0,9889000.0,0.0,2382.2031652279265,0.029610960950420838,1971.2812215593083,0.0,inf,0.13107456907378778,-0.17747167257123203,-0.24432367200892233,-0.24521302352343463,-0.2090410326008837
CHE2005,CHE,Switzerland,Europe,2005,54952.675489075096,10548000000.0,7437115.0,9723200.0,11952000000.0,7229000.0,145.313,1607.074786392304,0.029244705050108063,1459.122976898603,0.0201,72593.183,-0.02981134374078195,-0.2326361643475922,-0.24525974973842668,-0.2624717417195423,-0.24045771029809468
CHE2014,CHE,Switzerland,Europe,2014,86605.5173887467,19940000000.0,8188649.0,12518000.0,21444000000.0,9158000.0,161.125,2618.746999657697,0.030237646267995973,2177.3312950425857,0.01759,123782.336,0.16991499258963863,-0.1747214642845948,-0.24456646412866512,-0.24995592690740256,-0.22476397132115802
CHE2007,CHE,Switzerland,Europe,2007,63555.2809223584,12236000000.0,7551117.0,10672400.0,14720000000.0,8448000.0,148.076,1949.380469141188,0.030672202857896687,1448.3901515151515,0.01753,82623.511,0.02447025509738336,-0.22222730428516252,-0.24515458357683714,-0.25456257725298015,-0.2351276340719217
CHE2011,CHE,Switzerland,Europe,2011,88415.6108120697,16483000000.0,7912398.0,10466000.0,20659000000.0,8534000.0,153.398,2610.965727457087,0.029530596502995162,1931.450667916569,0.01797,107481.951,0.18133650504030566,-0.19603866169917977,-0.2448213040201168,-0.2540045886195722,-0.2362866392690162
CHE2001,CHE,Switzerland,Europe,2001,38538.979103263504,7085000000.0,7229854.0,11554000.0,9290000000.0,7455000.0,147.83,1284.94987588961,0.03334156497624504,950.3688799463447,0.01983,47925.813,-0.1333801624638814,-0.25399036007993464,-0.24545094676845433,-0.26100539949686546,-0.23017715450913817
CHE2016,CHE,Switzerland,Europe,2016,80172.1933039266,18846000000.0,8373338.0,13857000.0,19217000000.0,9205000.0,165.58700000000005,2295.02260627721,0.028626167149711824,2047.3655621944595,0.01799,113805.757,0.12932134687655958,-0.1814674908890368,-0.24439608963332457,-0.24965097963100516,-0.21724503741171255
CHE2015,CHE,Switzerland,Europe,2015,82081.6092055418,18761000000.0,8282396.0,13601000.0,19639000000.0,9305000.0,161.352,2371.173752136459,0.028888002746129977,2016.2278344975819,0.01734,116276.115,0.14136957445022988,-0.181991633723934,-0.24447998308315244,-0.24900215563867029,-0.21868256323756619
CHE2003,CHE,Switzerland,Europe,2003,48087.5437704014,8614000000.0,7339001.0,8774000.0,10493000000.0,6530000.0,145.502,1429.7586279113466,0.02973241126096743,1319.1424196018377,0.02228,59207.469,-0.07312965338711698,-0.2445619554380774,-0.2453502593152604,-0.26700702142596305,-0.24578778652426767
TUR2005,TUR,Turkey,Europe,2005,7384.25162838323,3563000000.0,67903469.0,8246000.0,20760000000.0,20273000.0,464.652,305.72812119510417,0.04140272252098793,175.7509988654861,0.02292,7668.019,-0.3299634454958891,-0.2757083726035587,-0.18947990065249104,-0.17783914015938126,-0.24875268354009084
TUR2017,TUR,Turkey,Europe,2017,10513.6484152661,5181000000.0,81101892.0,8887000.0,31870000000.0,37601000.0,0.0,392.9624724414567,0.03737641367870593,137.78888859338846,0.0,inf,-0.31021725786605764,-0.26573115958163257,-0.17730443455588563,-0.0654109187675942,-0.24515325364019946
TUR2011,TUR,Turkey,Europe,2011,11335.5105096808,5372000000.0,73443863.0,6282000.0,30302000000.0,34654000.0,462.573,412.58723005896354,0.0363977634449374,155.0181797195129,0.01335,11611.849,-0.30503138843902217,-0.26455337979968707,-0.18436892040062033,-0.08453176182170294,-0.2597812019853118
TUR2006,TUR,Turkey,Europe,2006,8035.3773382155005,3517000000.0,68756810.0,8275000.0,19137000000.0,18916000.0,462.586,278.3287939041965,0.03463792454157578,185.92725734827658,0.02445,7604.387,-0.3258549059553465,-0.27599202637303244,-0.18869269869553426,-0.1866436817353655,-0.24858983881763083
TUR2008,TUR,Turkey,Europe,2008,10854.172253082701,4509000000.0,70418604.0,4893000.0,26446000000.0,29792000.0,437.249,375.55416463524324,0.03459998200494578,151.34935553168637,0.01468,10309.902,-0.30806858575706164,-0.26987497117046716,-0.18715970369252957,-0.11607758432902454,-0.2675809026576193
TUR2013,TUR,Turkey,Europe,2013,12519.391425900802,5253000000.0,75928564.0,7526000.0,36192000000.0,37795000.0,473.59,476.6585602751555,0.03807362067847948,138.98663844423865,0.01253,11092.31,-0.2975612156565089,-0.26528717976854316,-0.18207679862321546,-0.06415220022246454,-0.2527957249253042
TUR2014,TUR,Turkey,Europe,2014,12095.854571946498,5475000000.0,77231907.0,7982000.0,38855000000.0,39811000.0,488.52,503.09517800719334,0.04159236331875259,137.52480470221798,0.01227,11208.216,-0.3002336917775893,-0.2639182420115175,-0.18087447251889616,-0.05107190853699346,-0.2502351320480024
TUR2009,TUR,Turkey,Europe,2009,9038.520149803879,5061000000.0,71321399.0,5561000.0,26331000000.0,30187000.0,425.869,369.1879347459239,0.04084605982251803,167.65495080663862,0.01411,11881.995,-0.31952517293453914,-0.2664711259367816,-0.18632688071703585,-0.1135147295593018,-0.26382985870578246
TUR2001,TUR,Turkey,Europe,2001,3119.5657897150395,1738000000.0,64192243.0,4856000.0,10067000000.0,10783000.0,530.928,156.8258021455957,0.05027167648223285,161.17963461003433,0.04924,3273.348,-0.3568731959965625,-0.28696202758811684,-0.19290348438971788,-0.23941253703196086,-0.26778867006213725
TUR2010,TUR,Turkey,Europe,2010,10672.3892452162,5817000000.0,72326988.0,6557000.0,26318000000.0,31364000.0,426.913,363.8752383826629,0.03409501190614526,185.46741487055223,0.01361,13627.29,-0.3092156187559747,-0.26180933789934274,-0.1853992308927637,-0.10587807116952032,-0.2582369847895706
TUR2015,TUR,Turkey,Europe,2015,10948.7246068236,5683000000.0,78529409.0,8751000.0,35597000000.0,39478000.0,482.937,453.29514704484785,0.04140163930713351,143.9535944070115,0.01223,11770.531,-0.30747196965339724,-0.26263563366259246,-0.17967753470206171,-0.053232492431468596,-0.2459169392351842
TUR2002,TUR,Turkey,Europe,2002,3659.9398686693203,1880000000.0,65145367.0,5131000.0,11901000000.0,12790000.0,519.004,182.68375094118358,0.0499144132134618,146.98983580922595,0.04058,3622.224,-0.353463488413921,-0.2860864007345238,-0.1920242332134326,-0.2263906395057999,-0.26624445286639603
TUR2016,TUR,Turkey,Europe,2016,10820.633842346,5025000000.0,79821724.0,7892000.0,26788000000.0,30289000.0,415.393,335.5978630579314,0.03101462150438787,165.90181253920565,0.01371,12100.789,-0.3082802098483208,-0.26669311584332633,-0.17848538186163262,-0.11285292908712022,-0.25074051222115407
TUR2007,TUR,Turkey,Europe,2007,9711.8735935267,4254000000.0,69581848.0,4956000.0,21662000000.0,26122000.0,407.365,311.31682504322106,0.03205527976092322,162.85123650562744,0.01559,10445.878,-0.31527637856730645,-0.27144739967515885,-0.18793160608640883,-0.13988942484771444,-0.26722713653641317
TUR2012,TUR,Turkey,Europe,2012,11707.2597122125,4585000000.0,74653016.0,5803000.0,31566000000.0,35698000.0,467.771,422.836232095432,0.036117438451830686,128.43856798700207,0.0131,9804.471,-0.3026856873329176,-0.2694063258122061,-0.18325348400665806,-0.07775803934172686,-0.2624709475735302
TUR2003,TUR,Turkey,Europe,2003,4718.19980741577,2113000000.0,66089402.0,5928000.0,13203000000.0,13341000.0,537.476,199.77484438427814,0.04234132773908485,158.3839292406866,0.04029,3931.098,-0.3467859717119127,-0.2846496327282761,-0.19115336658516124,-0.22281561930803476,-0.2617690306663751
TUR2000,TUR,Turkey,Europe,2000,4316.5489077047705,1713000000.0,63240194.0,5284000.0,7636000000.0,9586000.0,546.93,120.74599265144569,0.02797280772978655,178.6981013978719,0.05706,3131.758,-0.3493203496024467,-0.2871161872454395,-0.1937817438849475,-0.2471789602202093,-0.2653853065720382
TUR2004,TUR,Turkey,Europe,2004,6040.60769792051,2524000000.0,67010930.0,7299000.0,15888000000.0,16826000.0,491.545,237.09564991860282,0.03925029761496073,150.0059431831689,0.02921,5135.431,-0.3384417072713889,-0.2821152479618907,-0.19030326252946667,-0.20020410317516438,-0.2540704060286979
UKR2017,UKR,Ukraine,Europe,2017,2640.67567655839,7543000000.0,44831135.0,26437000.0,1999000000.0,14230000.0,0.0,44.589546974440864,0.016885658231439733,530.0773014757555,0.0,inf,-0.35989494576894643,-0.2511661551577825,-0.21076399045523161,-0.21704757401617772,-0.1466041198756229
UKR2015,UKR,Ukraine,Europe,2015,2124.66266591114,5408000000.0,45154029.0,23142000.0,1662000000.0,12428000.0,206.581,36.80734669324857,0.01732385440936061,435.1464435146444,0.01662,26182.096,-0.36315093739339754,-0.2643313898931423,-0.21046612267589182,-0.22873938235805216,-0.16510664954823145
UKR2002,UKR,Ukraine,Europe,2002,878.618202111565,794000000.0,48202500.0,14729000.0,1001000000.0,10517000.0,319.004,20.766557751153986,0.02363547409016356,75.49681468099268,0.03033,2489.18,-0.37101335608074054,-0.29278309624862253,-0.20765392645313213,-0.24113840885157162,-0.21234846506739855
UKR2009,UKR,Ukraine,Europe,2009,2542.9971359495803,3751000000.0,46053300.0,15334000.0,4349000000.0,20798000.0,383.36300000000006,94.43405792853063,0.03713494466570369,180.3538801807866,0.01843,9785.886,-0.3605112878059659,-0.2745490919804919,-0.2096365505692727,-0.17443281419962317,-0.20895118723676784
UKR2008,UKR,Ukraine,Europe,2008,3887.2414124358293,4585000000.0,46258200.0,15499000.0,6722000000.0,25449000.0,379.533,145.31477662338784,0.03738249344599631,180.16425006876497,0.01491,12083.451,-0.3520292379057792,-0.2694063258122061,-0.2094475315475915,-0.14425601031612814,-0.2080246569193231
UKR2004,UKR,Ukraine,Europe,2004,1366.01722495517,2660000000.0,47451600.0,15588000.0,2931000000.0,15629000.0,452.715,61.76820170447361,0.045217732672807785,170.1964297139932,0.02897,5874.92,-0.3679379159205131,-0.28127661942605514,-0.20834662720169436,-0.20797052636341282,-0.20752489208142866
UKR2000,UKR,Ukraine,Europe,2000,635.708963537223,561000000.0,49175848.0,13422000.0,563000000.0,6431000.0,332.171,11.448709537250888,0.01800935678733831,87.23371170890996,0.05165,1688.939,-0.3725460896164857,-0.29421986425487023,-0.2067560187580841,-0.26764935717837457,-0.2196877082486123
UKR2016,UKR,Ukraine,Europe,2016,2187.73199668415,6306000000.0,45004645.0,24668000.0,1723000000.0,13333000.0,206.688,38.28493703261074,0.01749982954522654,472.96182404560113,0.0155,30513.666,-0.36275297608521445,-0.25879397500211043,-0.21060392852037607,-0.22286752522742154,-0.15653764794568195
UKR2007,UKR,Ukraine,Europe,2007,3065.6116234777696,4022000000.0,46509350.0,17335000.0,5320000000.0,23122000.0,395.49,114.38560203485966,0.037312489670526305,173.9468904074042,0.0171,10172.333,-0.35721364150810575,-0.27287800129511364,-0.20921584717816627,-0.15935414461776068,-0.19771490138702894
UKR2014,UKR,Ukraine,Europe,2014,3104.6582957544897,5470000000.0,45271947.0,22438000.0,2264000000.0,12712000.0,225.969,50.00889402879006,0.016107696649636273,430.30207677784773,0.01778,24201.467,-0.3569672608253082,-0.263949073942982,-0.21035734402777762,-0.22689672221982113,-0.169059845569329
UKR2006,UKR,Ukraine,Europe,2006,2300.7714795449397,3202000000.0,46787750.0,16875000.0,4018000000.0,18936000.0,404.317,85.87717938990441,0.0373253841823916,169.09590198563583,0.02135,7920.183,-0.3620397080050834,-0.27793443805529866,-0.20895902484709725,-0.18651391693689853,-0.20029795560535973
UKR2013,UKR,Ukraine,Europe,2013,4029.7155037213106,6300000000.0,45489600.0,23761000.0,5931000000.0,24671000.0,367.044,130.38144982589426,0.03235500116707774,255.36054476916217,0.01488,17161.327,-0.351130240325573,-0.2588309733198679,-0.21015656044004713,-0.14930386097649348,-0.16163075702399937
UKR2010,UKR,Ukraine,Europe,2010,2965.1423654977098,4134000000.0,45870700.0,17180000.0,4696000000.0,21203000.0,351.8640000000001,102.37471850222474,0.03452607189909439,194.97240956468426,0.0166,11745.326,-0.35784759269876965,-0.27218736603030785,-0.2098049979746362,-0.17180507703066691,-0.19858527835190126
UKR2011,UKR,Ukraine,Europe,2011,3569.7570274047707,4829000000.0,45706100.0,19773000.0,5406000000.0,21415000.0,339.709,118.27742905213965,0.033133187537452057,225.49614756012141,0.01586,14217.916,-0.35403253332125434,-0.2679017275567364,-0.20995684048790475,-0.17042957016691698,-0.1840247140298758
UKR2001,UKR,Ukraine,Europe,2001,779.977130712066,676000000.0,48683865.0,14849000.0,759000000.0,9174000.0,323.82,15.590380919838637,0.019988253893554138,73.6865053411816,0.0353,2087.436,-0.3716357715929014,-0.29351072983118576,-0.20720987012628211,-0.24985211506862898,-0.21167462483652963
UKR2012,UKR,Ukraine,Europe,2012,3855.4212801318,5536000000.0,45593300.0,21433000.0,5988000000.0,23013000.0,382.948,131.3350865149046,0.03406504165750074,240.5596836570634,0.01664,14456.712,-0.352230019828198,-0.26354209244765003,-0.21006089781169995,-0.1600613627694057,-0.17470325750285604
UKR2003,UKR,Ukraine,Europe,2003,1047.50276856904,953000000.0,47812950.0,14795000.0,1204000000.0,12514000.0,333.4840000000001,25.181462344406693,0.024039518653307508,76.15470672846412,0.02665,2857.587,-0.36994771098548446,-0.2918026408280501,-0.20801328399288763,-0.22818139372464416,-0.21197785294042065
UKR2005,UKR,Ukraine,Europe,2005,1826.93220561452,3078000000.0,47105150.0,16454000.0,3542000000.0,17631000.0,421.89,75.19347672175972,0.0411583289684617,174.57886676875958,0.02393,7295.398,-0.3650295874759872,-0.2786990699556193,-0.20866622524982245,-0.19498107003686863,-0.2026620117486581
GBR2017,GBR,United Kingdom,Europe,2017,40361.4173832159,71671000000.0,66058859.0,74189000.0,51474000000.0,37651000.0,0.0,779.214185337352,0.01930591728082831,1903.5616583888875,0.0,inf,-0.1218807551753693,0.14427186503385914,-0.1911815423195644,-0.06508650677142676,0.1215393693281411
GBR2000,GBR,United Kingdom,Europe,2000,28149.8700107891,47009000000.0,58892514.0,56837000.0,29978000000.0,23212000.0,1789.4,509.02904229899235,0.018082820350640873,2025.2024814750991,0.07709,26270.625,-0.1989344246484248,-0.007803553721852355,-0.1977924526218087,-0.1587702030246593,0.024102071944498253
GBR2016,GBR,United Kingdom,Europe,2016,41074.1672796521,87754000000.0,65595565.0,70815000.0,61894000000.0,35814000.0,1634.49,943.5698892143089,0.022972343731037678,2450.270843804099,0.04564,53686.916,-0.11738337304499678,0.2434458557827079,-0.19160892825724504,-0.0770054035106184,0.10259322817021055
GBR2009,GBR,United Kingdom,Europe,2009,38713.1374283353,74463000000.0,62276270.0,58614000.0,39044000000.0,28199000.0,1446.76,626.9482741981817,0.01619471620864548,2640.625554097663,0.05131,51464.15,-0.13228124046761058,0.1614884155636599,-0.19467095799648979,-0.1264133505269191,0.034080522696615205
GBR2010,GBR,United Kingdom,Europe,2010,39435.8399018505,73786000000.0,62766365.0,55562000.0,40526000000.0,28295000.0,1405.15,645.6642821358223,0.016372525188832733,2607.7398833716206,0.04966,52511.878,-0.12772105854936008,0.15731377204336078,-0.19421884829697372,-0.12579047949427763,0.0169425194915162
GBR2004,GBR,United Kingdom,Europe,2004,40290.3139710116,69076000000.0,59987905.0,64194000.0,37166000000.0,25678000.0,1476.62,619.5582259457135,0.015377349166141476,2690.084897577693,0.05751,46775.95,-0.12232941075154691,0.12827009260376135,-0.1967819609908747,-0.1427702033736813,0.06541409343201902
GBR2014,GBR,United Kingdom,Europe,2014,47417.6350484639,85921000000.0,64613160.0,60082000.0,63035000000.0,32613000.0,1466.48,975.5752543289943,0.02057410187859207,2634.5629043632907,0.04497,58584.899,-0.07735671189682253,0.23214286970780645,-0.19251519098049885,-0.09777425950525774,0.04232383485424474
GBR2002,GBR,United Kingdom,Europe,2002,30056.586217930097,51125000000.0,59370479.0,59377000.0,27819000000.0,22307000.0,1646.98,468.56620442627724,0.015589468512121198,2291.8814721836193,0.07383,31042.686,-0.18690323188282176,0.017577292259759375,-0.19735153277457662,-0.1646420601552899,0.038365023497889957
GBR2015,GBR,United Kingdom,Europe,2015,44966.10192526651,90021000000.0,65128861.0,65720000.0,65454000000.0,34436000.0,1587.86,1004.9922414580534,0.022349996962786473,2614.153792542688,0.04611,56693.858,-0.09282564611261465,0.2574250535087316,-0.19203945989948368,-0.08594619812499298,0.07398309503456853
GBR2005,GBR,United Kingdom,Europe,2005,42030.2866138136,74930000000.0,60401206.0,66494000.0,41736000000.0,28039000.0,1458.57,690.9795807719469,0.01644003970567383,2672.3492278611934,0.05202,51371.573,-0.11135035356725002,0.1643681179624482,-0.19640069329599985,-0.1274514689146549,0.07832936452367294
GBR2007,GBR,United Kingdom,Europe,2007,50566.8265956828,90243000000.0,61322463.0,69450000.0,51345000000.0,30870000.0,1623.79,837.295136041747,0.016558190268424557,2923.32361516035,0.0526,55576.495,-0.057485621265453764,0.25879399126575736,-0.1955508392361807,-0.1090832616916546,0.09492829554407682
GBR2003,GBR,United Kingdom,Europe,2003,34419.1479145952,58627000000.0,59647577.0,61424000.0,30736000000.0,22787000.0,1542.85,515.2933538272645,0.01497112465148383,2572.8266116645455,0.06771,37997.735,-0.15937589429171006,0.06383752222915957,-0.1970959115307025,-0.1615277049920825,0.049859614769461935
GBR2008,GBR,United Kingdom,Europe,2008,47286.9984928367,94955000000.0,61806995.0,69011000.0,48621000000.0,30142000.0,1590.25,786.6585327437452,0.016635831366266833,3150.2554575011613,0.05276,59709.163,-0.07818101578488879,0.2878500034779426,-0.195103861370816,-0.11380670035585248,0.0924631633661481
GBR2012,GBR,United Kingdom,Europe,2012,42462.7149069427,79491000000.0,63700300.0,56538000.0,52508000000.0,29282000.0,1562.72,824.2975307808597,0.019412266327937643,2714.6711290212415,0.05337,50865.114,-0.10862177333467417,0.19249300584440426,-0.1933572988581557,-0.1193865866899324,0.022423086702583247
GBR2006,GBR,United Kingdom,Europe,2006,44599.697568569696,80040000000.0,60846820.0,69536000.0,45949000000.0,30654000.0,1577.38,755.1586097679385,0.0169319222088204,2611.0784889410843,0.05146,50739.963,-0.09513762176429595,0.19587835191921107,-0.1959896170523325,-0.11048472151509793,0.09541121437619952
